INFO  2019-05-25 16:24:36,592 [28   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 OPTIONS http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0  
INFO  2019-05-25 16:46:26,848 [49   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,848 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,848 [45   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:26,848 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:26,848 [49   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:26,848 [49   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,848 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,848 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,848 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,848 [49   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,848 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:26,851 [49   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetUserNotifications", controller = "Notification"}. Executing action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:26,851 [49   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,852 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetRecentlyUsedLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:26,852 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,856 [49   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Notifications.Dto.GetUserNotificationsInput) - Validation state: Valid
INFO  2019-05-25 16:46:26,863 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:26,864 [100  ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/UserLink/GetLinkedUsers?MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:26,864 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,864 [100  ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:26,865 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,865 [100  ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:26,869 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:26,869 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/services/app/Profile/GetProfilePicture application/json 
INFO  2019-05-25 16:46:26,869 [48   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,870 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,870 [48   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:26,870 [45   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:26,870 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetLinkedUsers", controller = "UserLink"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application)
WARN  2019-05-25 16:46:26,870 [48   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,870 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
INFO  2019-05-25 16:46:26,870 [100  ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
WARN  2019-05-25 16:46:26,870 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,870 [48   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:26,873 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:26,873 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,874 [48   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:46:26,874 [48   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,875 [49   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 19.4565ms.
INFO  2019-05-25 16:46:26,876 [49   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,876 [49   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Notifications.NotificationAppService.GetUserNotifications (GSoft.AbpZeroTemplate.Application) in 24.8245ms
INFO  2019-05-25 16:46:26,876 [49   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 28.2754ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,877 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 14.06ms.
INFO  2019-05-25 16:46:26,877 [100  ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) with arguments (GSoft.AbpZeroTemplate.Authorization.Users.Dto.GetLinkedUsersInput) - Validation state: Valid
INFO  2019-05-25 16:46:26,877 [91   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,877 [91   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetRecentlyUsedLinkedUsers (GSoft.AbpZeroTemplate.Application) in 25.3718ms
INFO  2019-05-25 16:46:26,878 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 29.8086ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,879 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:26,881 [48   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:46:26,882 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 2.0064ms.
INFO  2019-05-25 16:46:26,882 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,882 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 9.4475ms
INFO  2019-05-25 16:46:26,883 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 13.1783ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,885 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 7.7545ms.
INFO  2019-05-25 16:46:26,889 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,889 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.UserLinkAppService.GetLinkedUsers (GSoft.AbpZeroTemplate.Application) in 19.0253ms
INFO  2019-05-25 16:46:26,889 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 25.3815ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,890 [48   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 8.6539ms.
INFO  2019-05-25 16:46:26,894 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {area = "app", action = "GetProfilePicture", controller = "Profile"}. Executing action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application)
INFO  2019-05-25 16:46:26,894 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,894 [45   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,894 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 20.7377ms
INFO  2019-05-25 16:46:26,895 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 25.2455ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,927 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp text/plain;charset=UTF-8 0
INFO  2019-05-25 16:46:26,927 [48   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,928 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 POST http://localhost:5000/signalr-chat/negotiate?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp text/plain;charset=UTF-8 0
INFO  2019-05-25 16:46:26,928 [91   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,929 [45   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/api/AssetGroupController_05/GetAssetGroupByFilter?Name=&MaxResultCount=10&SkipCount=0 application/json 
INFO  2019-05-25 16:46:26,929 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,929 [45   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:26,929 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,929 [45   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:26,930 [48   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
INFO  2019-05-25 16:46:26,930 [91   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:26,930 [48   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,930 [91   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,931 [91   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,930 [48   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,931 [91   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,931 [91   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,931 [48   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,931 [48   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:26,931 [91   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.0361ms 200 application/json
INFO  2019-05-25 16:46:26,931 [48   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 3.6346ms 200 application/json
INFO  2019-05-25 16:46:26,932 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Route matched with {action = "GetAssetGroupByFilter", controller = "AssetGroupController_05", area = ""}. Executing action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core)
INFO  2019-05-25 16:46:26,932 [45   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,942 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) - Validation state: Valid
INFO  2019-05-25 16:46:26,956 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executing action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) with arguments (GWebsite.AbpZeroTemplate.Application.Share.AssetGroups_05.Dto.AssetGroupFilter_05) - Validation state: Valid
INFO  2019-05-25 16:46:26,964 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 21.7781ms.
INFO  2019-05-25 16:46:26,965 [94   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:26,965 [94   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GSoft.AbpZeroTemplate.Authorization.Users.Profile.ProfileAppService.GetProfilePicture (GSoft.AbpZeroTemplate.Application) in 71.1822ms
INFO  2019-05-25 16:46:26,965 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 117.8691ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:26,976 [94   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp&id=U6_5mJPNMOxM_obqoGpYJQ  
INFO  2019-05-25 16:46:26,976 [94   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:26,978 [94   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:26,978 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,978 [94   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:26,978 [94   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:26,978 [94   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:27,004 [45   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action method GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core), returned result Microsoft.AspNetCore.Mvc.ObjectResult in 47.8918ms.
INFO  2019-05-25 16:46:27,008 [77   ] .Mvc.Infrastructure.ObjectResultExecutor - Executing ObjectResult, writing value of type 'Abp.Web.Models.AjaxResponse'.
INFO  2019-05-25 16:46:27,008 [77   ] ore.Mvc.Internal.ControllerActionInvoker - Executed action GWebsite.AbpZeroTemplate.Application.Controllers.AssetGroupController_05.GetAssetGroupByFilter (GWebsite.AbpZeroTemplate.Web.Core) in 76.0023ms
INFO  2019-05-25 16:46:27,008 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request finished in 79.6205ms 200 application/json; charset=utf-8
INFO  2019-05-25 16:46:27,056 [77   ] soft.AspNetCore.Hosting.Internal.WebHost - Request starting HTTP/1.1 GET http://localhost:5000/signalr-chat?enc_auth_token=wNYmO41%2F48SHNstaLVXxHCCre29BZQl1NhC6NM3R3rzpXtPQxVzH6jEzA%2FQhXFN5tu6Fk7pO53uppm1mVXMZgxbyRVz26dnepi%2FFyB6axBY%2B6gq1GL%2BuRQgoiFUCjRN2p8w6LevViwKlHyWZZJZO1DGVSjAi1m2U%2Bog9pkHw9%2FQR4Nl%2FDPnoP9JYDMpZ1zxx09u6s0GZ9%2FQ5Sjk%2BL0UfcSCbl38X8he5w9UIn%2FHvxh7ysM1CiPLsoOwtbiieSRVmrmt0JjnipAn4%2FK283F8GrGwzwgehWsqefmUnM0ckMwP9ZAdwQxWDhxv0IqNw4tDhwUYs%2F1SYdYozdNzgByhgNOBPzQDObNLlWc4vV5VMOibkQzqndY6wJcco1QlNhGKo1fmnMpsz%2F6C36enQDMxZNa1jekEA%2FtiTrqpEIGDqjRiYxhjmSd3B9x%2BrpQHcuZemnr80wRI%2Fu1P0yhF1hlGs1wpB1Ln0ssOBC%2Bd1IFpvNtagutYkltz20a0eLKFWFqcFMyX9waCjUl4jc5rVJj808ebVOizmooZowvfQLAJrDj3WknjrB3l1r3LtGRcfPuXSco7W4QRq0aaOrX9wuwGwsEqbqFQ2lgm1gYN74s%2FtfzWgnApW28V%2FSYDjUlr%2FXQMqCybzqfM28bFImWDQR%2FISEDn%2FWNv1ALMvBe3Uc2rJ6jMt56M03padpRq3eM%2BjuCtGoK0FR0lh1f1Qr8owtgxhOWi7Oqb0NKHpUgrOd410WCBWuVnZY3Md8UbaW6UE7ZDLV1fm04FSlrBgv2ruFMY01Szi2ygJpdm3W0HrW9l2rYLTPLaNx0yI32KRz1Lv3JoVvc3yD9rYe0rOIcHQj6d%2BZ873hzyAoHo9kSNlouJgXtVknOPSo0B70nmJU5JXjZzp&id=xR1HpIYHxOH6Z9YU8PqyIg  
INFO  2019-05-25 16:46:27,056 [77   ] pNetCore.Cors.Infrastructure.CorsService - Policy execution successful.
INFO  2019-05-25 16:46:27,058 [77   ] uthentication.JwtBearer.JwtBearerHandler - Successfully validated the token.
WARN  2019-05-25 16:46:27,058 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:27,058 [77   ] calization.RequestLocalizationMiddleware - AbpUserRequestCultureProvider returned the following unsupported UI Cultures 'null'.
WARN  2019-05-25 16:46:27,058 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported cultures 'null'.
WARN  2019-05-25 16:46:27,058 [77   ] calization.RequestLocalizationMiddleware - AbpDefaultRequestCultureProvider returned the following unsupported UI Cultures 'null'.
INFO  2019-05-25 16:46:27,066 [77   ] .AspNetCore.SignalR.HubConnectionContext - Completed connection handshake. Using HubProtocol 'json'.
DEBUG 2019-05-25 16:46:27,070 [77   ] Abp.AspNetCore.SignalR.Hubs.AbpCommonHub - A client is connected: {"ConnectionId":"U6_5mJPNMOxM_obqoGpYJQ","IpAddress":"::1","TenantId":null,"UserId":1,"ConnectTime":"2019-05-25T16:46:27.0667633+07:00","Properties":{}}
